"","purchaseId","customer","n_items","value","region","office","predictor","profit"
"8337",8337,75,4,766.29736735839,"SA",3,66749.628027118,153.445366930981
"8339",8339,60,8,1080.532101685,"NA",3,42439.2764989114,53.2999580302819
"8341",8341,59,6,675.198226734122,"Asia",2,52980.9466011159,-180.997426686566
"8342",8342,84,6,619.107446354162,"Asia",2,44762.4229708097,-237.193355305955
"8343",8343,71,11,1805.52361857558,"Asia",1,72477.1786708734,469.611117198695
"8344",8344,56,5,615.778389402283,"Asia",2,34950.6739445433,-154.419379068994
"8345",8345,97,12,1961.38669978616,"NA",1,75369.5566136905,620.929025660942
"8346",8346,41,10,889.412047285101,"EU",1,65032.4944517808,-283.790273447073
"8348",8348,20,11,1286.55482007663,"NA",4,92047.4202031901,-190.745214327036
"8350",8350,83,6,784.17900733012,"EU",2,95899.3394192182,-46.7543641090741
"8353",8353,14,9,788.233637690022,"NA",1,60265.7100608521,-174.818008031416
"8354",8354,67,10,1544.2007316701,"Asia",3,48136.9072140434,262.484822263416
"8356",8356,67,10,998.015771725821,"SA",2,78936.4154853083,-369.725940216474
"8357",8357,66,11,1453.84167371014,"Asia",2,1076.91321672569,13.0636605540628
"8358",8358,71,11,1823.79872466012,"Asia",3,8296.18565691076,378.64882195076
"8360",8360,28,5,934.543468742399,"EU",1,46009.4580401347,374.821797031153
"8362",8362,59,7,833.946025899707,"NA",3,33016.7884066596,-105.276971349891
"8364",8364,62,8,843.704756809971,"Asia",3,81145.4384809134,-311.110435898304
"8367",8367,5,5,883.183386111467,"NA",3,23639.6169466968,116.299463294543
"8368",8368,57,7,774.978662483453,"NA",1,47569.2115485412,88.4776458210047
"8370",8370,3,4,509.758801001958,"Asia",2,50040.4721956216,-48.0906068627671
"8371",8371,76,3,297.424731106225,"SA",3,56223.2444542204,-109.770108947999
"8372",8372,98,12,1347.8986683047,"SA",3,45024.2585510672,-265.169035624703
"8374",8374,4,6,494.771207413824,"Asia",1,49144.2221567554,-96.1457599288535
"8375",8375,97,13,1760.10729968465,"NA",3,60729.3346125763,-23.0669513618993
"8377",8377,38,7,1134.29721987563,"EU",3,80398.7781899606,109.131588888672
"8380",8380,66,10,1209.29839703487,"Asia",2,52968.4290523978,-151.32573105693
"8381",8381,43,11,1540.28555110371,"EU",3,54642.0469457482,85.6855650672976
"8384",8384,10,8,1283.8796394782,"EU",3,88976.405387342,262.144619737001
"8385",8385,70,12,1325.06839780566,"EU",4,32579.7507530933,-294.068179115201
"8390",8390,46,12,1262.20000614001,"Asia",2,98475.4179303325,-276.902587072798
"8391",8391,19,10,1477.21230932713,"EU",3,97074.8293740051,118.279795199765
"8392",8392,15,9,958.688787327808,"EU",3,41577.8155039446,-223.164627364847
"8397",8397,76,4,558.283112898679,"Asia",2,37944.6378848318,23.5140825673652
"8398",8398,86,7,765.779801386727,"SA",2,46216.3334022614,-239.543158969754
"8399",8399,79,4,398.38114016054,"Asia",3,59466.7628166368,-196.468352788711
"8400",8400,30,4,397.358989400515,"NA",3,98206.4301901872,-146.016173914153
"8402",8402,60,8,834.932500595536,"Asia",4,4436.42892756569,-221.367319925799
"8408",8408,94,13,1891.0961612068,"NA",3,91781.4965069576,101.575371063774
"8409",8409,65,9,1270.09363505633,"EU",3,67185.6789542839,69.4397810219739
"8410",8410,82,7,1071.83505503961,"Asia",2,62776.7216026259,139.338912116906
"8412",8412,90,9,1358.8293219046,"Asia",4,27464.697740138,102.142535655886
"8413",8413,16,11,1681.88499833756,"Asia",1,72969.3586841617,464.194565368902
"8414",8414,86,9,976.513878542263,"EU",2,45417.0925848233,-214.054233611552
"8416",8416,59,7,1097.33724351909,"Asia",3,61025.5180270756,93.6625675103837
"8422",8422,37,8,732.053150154649,"EU",3,94189.1670379846,-369.38764950125
"8423",8423,9,7,1120.90245382805,"Asia",1,14890.8948839034,292.687570933837
"8426",8426,11,8,950.025376978376,"Asia",2,93240.4099532494,-100.023887681658
"8427",8427,22,13,1854.01548114224,"Asia",2,61508.9761752568,98.426821446398
"8428",8428,51,3,558.860179656171,"SA",2,70133.4246346322,50.9820146927123
"8430",8430,1,5,630.926022858046,"NA",1,3739.5586226075,174.442627101137
"8431",8431,38,8,1161.02087111713,"Asia",2,45744.5622576317,60.0265534753676
"8433",8433,95,11,1623.10604418505,"EU",3,34807.9089067751,108.20456834693
"8435",8435,81,6,727.119726498883,"EU",2,27025.0011173619,-127.432975517599
"8440",8440,21,12,1575.43304499155,"Asia",2,97534.8404069922,-57.58544725807
"8442",8442,1,4,700.376513885776,"SA",1,77750.2195956423,329.390694710167
"8447",8447,76,3,378.295092731779,"Asia",3,31221.3919679672,-23.5947041862983
"8449",8449,84,8,1270.43800752433,"Asia",2,18339.4251437418,178.500340309189
"8450",8450,99,13,1149.88563106005,"NA",2,1908.69449204206,-570.112651661086
"8451",8451,39,8,746.699660605669,"NA",3,87170.8340020264,-316.236474723503
"8452",8452,59,6,582.33048419431,"Asia",1,75337.7642564722,-121.661891153587
"8453",8453,14,8,730.988429663766,"EU",3,94977.9516056289,-377.642658418184
"8456",8456,34,8,1206.43157139173,"EU",3,75011.7552321001,97.3633913642507
"8457",8457,46,12,2052.75419185763,"EU",1,85296.8311850822,637.499955956315
"8462",8462,19,9,979.083717498824,"NA",3,4316.86218137085,-300.873818587626
"8463",8463,10,8,730.67696104282,"Asia",2,31475.6042369578,-311.212816369316
"8464",8464,59,8,1296.56595995167,"NA",2,86448.1785199314,249.913623625284
"8467",8467,35,6,988.765607470402,"NA",4,32728.6327262109,156.493089754616
"8469",8469,43,10,1063.2079098862,"EU",2,69457.6886447975,-306.38232713499
"8470",8470,32,6,898.885720588711,"NA",3,84823.2807897495,108.406706540574
"8472",8472,54,5,794.958670920646,"Asia",3,43838.3033360308,51.2952849230896
"8473",8473,70,12,1420.85826993245,"NA",4,99943.0871648169,-125.814524241999
"8474",8474,87,8,1030.16037147458,"Asia",1,64479.9871551676,132.379452853493
"8476",8476,33,7,1044.96797583317,"Asia",3,86428.6880891284,122.548980649944
"8477",8477,86,8,1410.80411300777,"SA",1,69836.6210586322,483.617316539937
"8478",8478,43,10,1377.55598980726,"NA",3,32332.9902009009,11.2139857009386
"8479",8479,62,8,1215.40295562136,"NA",4,95619.1573169539,179.384989441334
"8481",8481,97,13,1328.82223780491,"SA",1,90041.667409511,-223.54449056711
"8482",8482,13,8,912.224053366453,"Asia",2,434.156030638609,-192.027124173513
"8483",8483,69,12,1254.46033835613,"Asia",4,81873.4807021951,-302.330649346286
"8485",8485,31,4,617.382527911834,"NA",3,92524.2957826741,-9.54085728733048
"8486",8486,3,5,696.158253196293,"NA",3,48355.8142354768,-8.11269709703038
"8487",8487,74,13,1144.96482620103,"Asia",3,76960.9702095492,-658.208969174281
"8488",8488,93,10,1815.95242984507,"EU",2,72280.4114569263,418.301811959494
"8489",8489,57,6,773.570142456336,"EU",4,36449.316120273,-28.4705804112334
"8490",8490,7,7,717.914124028632,"Asia",1,67415.4759380969,-11.6691090156656
"8491",8491,46,11,1132.70562451701,"Asia",2,29374.6014726015,-403.082731263249
"8492",8492,44,11,1661.00336480767,"Asia",1,64562.7671206689,392.031386984171
"8493",8493,90,11,1441.25813640015,"Asia",4,46921.4966327213,7.06794845934382
"8494",8494,21,11,925.344121387613,"EU",2,13706.7457646749,-551.758954391612
"8495",8495,13,8,1190.58237962972,"Asia",2,99562.5318212102,55.6644184652275
"8496",8496,88,10,1072.6262978133,"Asia",4,34475.6342628915,-237.977312271995
"8497",8497,56,7,962.531789023828,"SA",2,49038.5988930131,13.6944065972034
"8499",8499,25,2,432.235005902031,"Asia",4,1268.09690499399,65.9228488973777
"8500",8500,95,11,1581.73128956551,"SA",2,22861.9573117679,129.206311556603
"8501",8501,74,12,1073.04627435161,"NA",1,98686.6092542235,-375.521344211512
"8503",8503,92,11,1839.79800769781,"Asia",2,36583.5228315429,387.058318370302
"8504",8504,12,9,706.742151662478,"EU",1,88806.5541278108,-263.669784014071
"8505",8505,62,8,943.017311699401,"Asia",1,775.948253679788,118.015259820981
"8507",8507,38,9,945.505725553867,"EU",3,35639.4894608008,-274.174278396217
"8509",8509,54,4,342.507913837801,"Asia",1,12038.4106992341,23.7076146227616
"8510",8510,96,11,1631.0417779679,"NA",4,505.671738960547,102.118488915542
"8512",8512,19,11,1334.91975988492,"NA",3,83181.081051949,-173.357176338113
"8513",8513,12,8,1401.19621641775,"SA",2,67451.8625800477,252.724166949745
"8514",8514,16,10,1236.45567261479,"Asia",3,12306.7745759084,-84.3749621534184
"8515",8515,72,11,1446.14274000926,"Asia",3,89743.0522196721,9.92125118742206
"8516",8516,99,13,1325.47299888405,"Asia",1,33528.8237160039,-161.726849486748
"8518",8518,50,2,272.240608535193,"Asia",3,91427.1305537259,-57.501499834524
"8519",8519,13,8,1169.03464878025,"Asia",3,90969.3071290241,97.4184369246823
"8521",8521,46,12,1101.46973425796,"EU",2,37780.6125951041,-520.584042640081
"8522",8522,51,4,388.84712429423,"NA",3,65165.0548573157,-149.609554395848
"8524",8524,92,10,798.982891837896,"EU",3,75265.2542082639,-496.017305615461
"8525",8525,91,11,1367.20647774261,"EU",2,48061.6544249975,-53.6158573193734
"8526",8526,80,4,540.198651329199,"NA",3,3832.39544421039,-98.3959285382118
"8527",8527,17,10,1323.43005240583,"Asia",3,40790.8209436715,-28.4640597356411
"8528",8528,99,13,1966.4792798695,"Asia",2,34990.3602759449,256.831908121739
"8530",8530,65,10,1023.33631121545,"Asia",1,25838.918684934,-127.521922617577
"8531",8531,18,10,1537.16170426251,"NA",3,41452.8490267431,205.645813639692
"8533",8533,50,3,376.282009280086,"Asia",4,53726.8116436747,-116.321892751517
"8534",8534,2,3,494.467019553787,"EU",4,95165.6886897795,12.5329742887998
"8535",8535,21,13,1632.711921613,"Asia",1,68358.8685653151,143.031785309151
"8536",8536,27,4,443.817859154781,"Asia",2,52671.5764893203,-201.411485893656
"8538",8538,77,4,502.076307778393,"Asia",2,99888.8690403756,-122.094162715633
"8539",8539,1,4,564.240979658111,"Asia",4,55692.0299123994,32.1628089706722
"8542",8542,98,13,1540.47170790279,"Asia",3,59066.1366478025,-209.052222605384
"8543",8543,71,11,1703.50016284452,"Asia",4,9753.97111986321,168.799387382616
"8547",8547,54,5,813.681171618773,"EU",2,87388.8647508121,111.910444937503
"8548",8548,15,9,1148.76096115652,"Asia",3,53179.5146256681,-11.8598591370064
"8549",8549,25,4,543.203386220864,"NA",3,30943.7754009096,12.4297562333572
"8550",8550,70,12,1194.81805800371,"EU",2,26803.8496775343,-377.004537283528
"8551",8551,27,4,671.916045483698,"NA",3,28970.7284430612,18.5648156644635
"8552",8552,45,10,1295.02380970982,"Asia",3,3841.07509754389,-57.0349627025232
"8553",8553,81,6,642.815082080538,"SA",3,15604.6432394008,-243.494576171716
"8554",8554,98,12,1618.88568933147,"NA",2,1012.84149530204,-2.78875860012272
"8555",8555,78,6,651.199387998038,"SA",4,64006.4215794287,-143.779336794787
"8556",8556,6,6,855.834014746943,"Asia",3,20306.4772381266,36.7377574455968
"8557",8557,35,7,634.930994408439,"Asia",1,16210.6487087386,-194.766955535329
"8558",8558,58,7,739.175500175024,"Asia",3,51178.9337870548,-201.124775316505
"8559",8559,41,10,1151.02743139157,"NA",1,21751.7296459952,39.3188883272092
"8562",8562,95,11,1743.70321279034,"Asia",3,16228.2287832142,275.39608563034
"8563",8563,62,9,1378.05762876197,"Asia",4,64763.2034294719,147.41706288433
"8564",8564,50,4,647.21601127147,"NA",2,40122.4889641134,-9.82607346239229
"8567",8567,83,6,929.225194942737,"NA",4,55371.145858339,135.751055653163
"8569",8569,69,10,1307.36380504598,"Asia",2,17644.9951123567,-86.6992810921085
"8572",8572,13,8,690.278930516907,"NA",1,63469.6575514285,-213.805389095688
"8573",8573,15,9,1477.57955681075,"Asia",2,64060.4910429907,233.295547229695
"8574",8574,39,8,740.677316703624,"EU",2,83559.3763543814,-308.680852339931
"8579",8579,79,4,386.012924534032,"Asia",3,95292.1584229991,-220.670417040651
"8580",8580,61,9,767.855805210265,"EU",3,96248.7247789765,-455.889926483261
"8581",8581,51,3,500.011282720406,"EU",4,18918.8732841178,52.6302298716835
"8583",8583,31,4,602.165960526083,"Asia",2,50146.0960880003,-24.4323662342233
"8585",8585,42,10,1512.75804162111,"Asia",4,80308.6771476287,118.454231143195
"8586",8586,81,7,953.678764297728,"Asia",3,85864.7851503175,11.4568727570443
"8587",8587,31,6,906.685105029817,"Asia",3,15156.3319223912,40.3749882580693
"8588",8588,6,6,641.627616170714,"NA",3,47387.8860905387,-127.955205553412
"8590",8590,61,7,716.691968969312,"NA",2,40649.7617691213,-264.648643052517
"8591",8591,87,8,990.945645310843,"SA",4,66000.7938414677,-93.9698291784
"8593",8593,44,11,1389.04891392599,"NA",3,63570.6657155869,-48.2440987358343
"8594",8594,95,12,1254.87948517123,"EU",1,1960.86396013666,-158.142596473067
"8595",8595,16,9,1282.58357304101,"Asia",2,72240.0173507289,101.794918309315
"8596",8596,43,11,882.640280022138,"EU",2,47405.2713109972,-532.01041401941
"8601",8601,29,4,362.02408929719,"Asia",2,65650.2473901836,-213.069439991387
"8603",8603,77,4,427.196981120661,"Asia",2,73522.59389522,-159.10951819297
"8604",8604,97,13,1672.40225630058,"EU",1,65183.5906221773,139.728790256656
"8606",8606,32,6,848.894128987565,"EU",1,30650.5571015719,167.436544258323
"8607",8607,14,10,874.776767983791,"Asia",1,86827.3344722316,-273.464172039303
"8608",8608,51,4,567.384166076352,"SA",3,6012.68069696333,-40.070141697062
"8609",8609,29,6,726.73532995002,"Asia",4,50391.0746421155,-87.1950824275225
"8612",8612,11,7,1151.83315801917,"NA",3,97253.7156294447,242.573428996285
"8613",8613,31,6,545.424726670498,"EU",4,33207.16234133,-326.806447845788
"8615",8615,75,4,699.721588894022,"NA",2,73981.8240453203,86.3509877891247
"8617",8617,18,11,1329.97274978588,"SA",2,42522.0130419319,-162.787008530361
"8619",8619,60,8,852.695657655051,"Asia",2,67139.733755392,-247.437014194964
"8620",8620,91,9,1090.0924034037,"NA",4,5117.16206496698,-79.4227059985387
"8621",8621,84,6,541.597814118947,"Asia",2,97413.1896378295,-329.282207795898
"8623",8623,58,8,1168.08200982399,"SA",4,15776.9459482643,112.912730664601
"8624",8624,66,11,1309.72410677525,"NA",2,70806.3330642739,-87.0156908394251
"8625",8625,25,4,594.317260075317,"NA",2,39325.6087929646,-6.1150383482069
"8626",8626,75,3,482.535807804626,"EU",1,31147.0821801641,189.040330919791
"8628",8628,91,10,1055.42506105728,"Asia",3,47074.7447653881,-262.214917921853
"8630",8630,11,8,1196.17884208126,"NA",1,75568.3727168126,330.550020425543
"8631",8631,100,4,560.247819543206,"Asia",4,74371.0648629684,25.2162053389189
"8632",8632,85,7,784.40565572291,"Asia",3,59980.716025946,-185.139569720973
"8633",8633,41,10,934.025415227416,"NA",3,62340.6829455122,-379.593059414796
"8635",8635,49,13,1395.4381735765,"NA",4,34337.2284463886,-361.999036406958
"8636",8636,40,8,1141.21261126333,"NA",3,80608.3727306994,65.6009209648614
"8640",8640,83,7,629.519367327532,"EU",3,3405.99590263492,-386.568058073502
"8642",8642,77,3,461.578844563186,"Asia",4,51332.5194742132,66.1881607605258
"8643",8643,36,7,706.320485645775,"NA",2,23756.7894960421,-228.65462862602
"8644",8644,17,10,851.352477346991,"SA",4,29109.6845027218,-444.412766531097
"8646",8646,83,8,873.078203008584,"NA",4,34893.8201337238,-140.367024640302
"8651",8651,2,5,759.543237599358,"SA",3,65637.2445108423,96.3809522062797
"8652",8652,35,6,802.635398657089,"NA",4,22056.5783250381,-85.5238021860163
"8654",8654,78,4,816.31335986835,"Asia",1,57047.7647456944,384.41435959065
"8656",8656,13,7,589.366460506602,"Asia",4,60961.8549193454,-337.171379726547
"8657",8657,77,4,507.854586073283,"EU",2,48426.1552085336,-88.1158277515987
"8661",8661,58,6,852.873508219917,"Asia",2,23815.520508437,76.8603867726981
"8664",8664,3,4,731.688751466909,"SA",4,96642.1264714482,111.792346927628
"8665",8665,37,7,916.796182438819,"EU",3,24826.2672008201,-91.0422342761298
"8668",8668,86,9,1287.60339326394,"Asia",2,41923.3801044824,106.818986168532
"8669",8669,32,6,746.573680003423,"Asia",2,99905.7172888904,-131.017985820931
"8670",8670,31,4,650.848961743017,"Asia",1,39474.0776588023,233.509395811286
"8671",8671,34,7,1061.56976279185,"NA",3,1664.30971997953,129.924249234997
"8672",8672,42,9,936.787748184422,"NA",3,16711.2186670876,-352.196906569193
"8674",8674,60,7,901.279742024997,"NA",3,11539.78462449,-56.119666512985
"8675",8675,14,10,1332.62816711947,"Asia",3,95499.0487327036,6.26288339227858
"8676",8676,99,12,1202.58521328266,"NA",2,93349.7339299328,-409.347364295481
"8679",8679,49,13,1464.60703764732,"Asia",2,20723.438315606,-200.22942964428
"8681",8681,73,12,1184.41925551495,"EU",3,72477.9870275015,-407.944270497929
"8682",8682,41,9,880.426698178521,"Asia",1,46532.7667568112,-63.4967422763457
"8683",8683,54,5,546.611477571997,"Asia",2,42981.8272651441,-111.727698397854
"8688",8688,26,3,538.526394262822,"EU",4,59465.33250573,26.7988123580822
"8689",8689,35,8,1415.68879311858,"Asia",3,48720.8997906097,288.947029197768
"8690",8690,59,6,1138.19728528604,"EU",3,66091.1245922155,242.897987469302
"8691",8691,90,9,921.66495142193,"NA",2,32416.389769115,-272.832616258015
"8692",8692,97,12,1892.57882802128,"EU",2,67915.9810770429,218.535589515908
"8694",8694,94,11,1313.61322538864,"Asia",3,93036.3126752987,-131.832072296409
"8695",8695,61,7,1009.69432139485,"Asia",4,41653.9720160966,32.1505173763364
"8697",8697,47,12,1912.78974482789,"NA",2,27805.9869143211,277.789277530448
"8698",8698,12,9,1179.10360335652,"Asia",2,2550.5012729459,-85.7542080878773
"8699",8699,94,11,1705.42767801667,"Asia",4,96016.3895474353,247.278807884169
"8700",8700,17,10,978.117929259924,"EU",2,1465.09450255916,-343.494310652465
"8702",8702,3,3,362.915126047782,"Asia",4,32992.4449024515,-104.246932485619
"8703",8703,83,7,683.190241873652,"EU",1,42641.7384606237,-28.7802798724661
"8704",8704,93,11,1618.4149445032,"EU",2,57757.6779298985,153.041702775873
"8705",8705,51,4,486.573249821903,"EU",2,19914.7252972489,-64.1190543690486
"8708",8708,10,7,1040.26242359613,"Asia",2,68475.6689153155,150.041041494041
"8709",8709,80,5,667.11904891288,"Asia",4,13593.3245684293,4.86004461584798
"8710",8710,68,11,1783.90993335454,"EU",2,2476.63788687182,384.797764612461
"8712",8712,38,8,1192.39186528344,"Asia",2,30355.3848371634,62.0583363073447
"8713",8713,49,14,1775.85769768036,"Asia",1,80077.0947431624,84.7613364457952
"8714",8714,93,11,1236.06857938378,"EU",2,48707.951695771,-190.669389281708
"8717",8717,83,7,694.231885943401,"EU",3,54593.1455024534,-226.215100334513
"8718",8718,25,4,645.712566981852,"Asia",2,72368.0157415357,111.822767439449
"8720",8720,86,7,1062.94492907697,"SA",2,94188.9744889678,102.013515060485
"8722",8722,21,11,1763.9326354514,"Asia",3,3398.02132328879,249.736936135193
"8725",8725,16,9,1074.98788365517,"SA",1,96557.9235058492,16.5533598110858
"8727",8727,52,4,506.349093353561,"NA",2,41187.5431404454,-43.8699290214146
"8728",8728,36,8,1324.63271118834,"EU",4,92270.6574354807,264.264720112792
"8729",8729,14,8,1376.3832882136,"SA",1,81490.8015219786,456.977549799802
"8734",8734,44,11,1809.89650324221,"SA",3,59457.014737447,343.720959932264
"8735",8735,85,7,656.941438880839,"Asia",2,74813.33079277,-269.341626288035
"8739",8739,53,5,619.628129612754,"EU",1,67367.9574251468,67.9568377432404
"8740",8740,96,12,1083.56983404885,"Asia",3,42242.5062116305,-484.404659205793
"8742",8742,33,6,896.737431741101,"Asia",3,89021.8492137396,38.1330993538567
"8743",8743,58,6,520.372864255044,"EU",3,87103.2832202178,-316.606600509678
